,name,stad,citizen,religious,experience,sweden,poland,iraq,somalia,woman,skilledjob,invited,city1,city2,city3,city4,city5,city6,city7,immigrant,time
1404,Antoni Kowalski,Malmo,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.166373526
1405,Awa Zakaria,Malmo,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.05544046
1406,Khalid Zakaria,Malmo,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0556148
1407,Ahmed Amari,Malmo,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.17018571
1408,Khalid Zakaria,Malmo,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.174203684
1409,Sarah Amari,Malmo,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.07119155
1410,Ahmed Amari,Malmo,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.154329203
1411,Awa Zakaria,Malmo,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.072590739
1412,Ahmed Amari,Malmo,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.074055083
1413,Khalid Zakaria,Malmo,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.158124046
1414,Malin Svensson,Malmo,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.162141794
1415,Khalid Zakaria,Malmo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.07558924
1416,Sarah Amari,Malmo,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.077198325
1417,Antoni Kowalski,Malmo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.078887966
1418,Julia Kowalski,Malmo,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.080664366
1419,Julia Kowalski,Malmo,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.082534384
1420,Awa Zakaria,Malmo,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.084505621
1421,Khalid Zakaria,Malmo,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.086586523
1422,Malin Svensson,Malmo,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.088786505
1423,Antoni Kowalski,Malmo,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.091116088
1424,Erik Svensson,Malmo,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.090642974
1425,Erik Svensson,Malmo,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.092719014
1426,Julia Kowalski,Malmo,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.094892381
1427,Awa Zakaria,Malmo,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.097170082
1428,Ahmed Amari,Malmo,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.099559815
1429,Khalid Zakaria,Malmo,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.076799258
1430,Ahmed Amari,Malmo,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.081983481
1431,Antoni Kowalski,Malmo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.081973211
1432,Ahmed Amari,Malmo,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.081962104
1433,Julia Kowalski,Malmo,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.081950052
1434,Sarah Amari,Malmo,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.099363082
1435,Antoni Kowalski,Malmo,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.097970032
1436,Awa Zakaria,Malmo,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.096637821
1437,Julia Kowalski,Malmo,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.095362549
1438,Julia Kowalski,Malmo,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.094140642
1439,Khalid Zakaria,Malmo,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.09296882
1440,Antoni Kowalski,Malmo,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.091844063
1441,Erik Svensson,Malmo,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.090763593
1442,Antoni Kowalski,Malmo,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0.165309969
1443,Sarah Amari,Malmo,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.144968582
1444,Awa Zakaria,Malmo,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.148579615
1445,Sarah Amari,Malmo,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.126771588
1446,Khalid Zakaria,Malmo,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.130094912
1447,Malin Svensson,Malmo,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.094490703
1448,Ahmed Amari,Malmo,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.095282621
1449,Sarah Amari,Malmo,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.096134431
1450,Julia Kowalski,Malmo,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.093718058
1451,Erik Svensson,Malmo,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.066734843
1452,Awa Zakaria,Malmo,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.06596299
1453,Ahmed Amari,Malmo,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.065440193
1454,Julia Kowalski,Malmo,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.154905133
1455,Awa Zakaria,Malmo,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.157390966
1456,Malin Svensson,Malmo,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.136134754
1457,Sarah Amari,Malmo,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.138704668
1458,Sarah Amari,Malmo,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.141555272
1459,Antoni Kowalski,Malmo,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.090365159
1460,Awa Zakaria,Malmo,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.091664998
1461,Khalid Zakaria,Malmo,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.09311003
1462,Ahmed Amari,Malmo,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.09472602
1463,Khalid Zakaria,Malmo,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.096545216
1464,Zainab Hadad,Malmo,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.085568138
1465,Ali Hadad,Malmo,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.086990391
1466,Fatima Mohammed,Malmo,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.073571708
1467,Ali Hadad,Malmo,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.07451986
1468,Abdi Mohammed,Malmo,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.075677948
1469,Emma Lindberg,Malmo,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.077665585
1470,Abdi Mohammed,Malmo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.167511471
1471,Zainab Hadad,Malmo,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.170441892
1472,Mateusz Nowak,Malmo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.173695871
1473,Maria Nowak,Malmo,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.178223669
1474,Maria Nowak,Malmo,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.132572429
1475,Fatima Mohammed,Malmo,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.183119309
1476,Abdi Mohammed,Malmo,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.126534968
1477,Emma Lindberg,Malmo,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.188429516
1478,Mateusz Nowak,Malmo,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.127616363
1479,Filip Lindberg,Malmo,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.12876616
1480,Filip Lindberg,Malmo,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.129991061
1481,Maria Nowak,Malmo,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.131298672
1482,Fatima Mohammed,Malmo,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.132697663
1483,Ali Hadad,Malmo,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.134197961
1484,Abdi Mohammed,Malmo,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.048609011
1485,Ali Hadad,Malmo,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.04860161
1486,Mateusz Nowak,Malmo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.052370614
1487,Ali Hadad,Malmo,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.052002538
1488,Maria Nowak,Malmo,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.051584564
1489,Zainab Hadad,Malmo,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.05250968
1490,Mateusz Nowak,Malmo,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.05348893
1491,Fatima Mohammed,Malmo,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.05452721
1492,Maria Nowak,Malmo,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.055630022
